sku,rating,review_text,date,verified_purchase
1be077a2d74a,3,I thought the material was bad,2018-08-29,True
ec74982f2c53,5,Product arrived quickly and in perfect condition.,2018-08-24,True
878c61936b5c,5,Delivery ahead of schedule.,2018-08-30,True
e611a297d7a9,1,"The product arrived on time, but it did not come in its original packaging as shown in the photo upon purchase, it comes with a tester packaging, the lid was completely crooked. Looks like chingling product.",2018-08-31,True
d600d7ad2039,1,I bought a product and they sent me another...I'm dissatisfied...,2018-08-31,True
602b1febe645,3,Product arrived with very dirty and dusty packaging. It even gave the impression that it was counterfeit or that the packaging had already been opened.,2018-08-21,True
3b4224208525,2,"I just thought they were really weak, even with the low price, I thought it was a promotion and not small, fragile towels.",2018-08-31,True
607533a152a7,5,Very good service and product delivered well ahead of schedule.,2018-08-28,True
126abb319a74,2,"I have a question to ask but I don't know who can help me, about the delivery everything went well on time, congratulations",2018-08-24,True
e0bf01f7bf9a,5,"Excellent, I received it one day ahead of schedule and very easy to track the delivery.",2018-08-30,True
774ea72f37a7,5,Very good and resistant net,2018-08-14,True
94cff684a6f1,5,Excellent,2018-08-29,True
d10f7bc1a57e,1,The product belt is not working.,2018-08-24,True
703d742887bb,3,Very good the product was delivered ahead of schedule,2018-08-30,True
9093f710f0fa,3,PROMISED TO DELIVER BY AUG 24 AND TODAY AUG 26 I DIDN'T RECEIVE IT.,2018-08-26,True
389d119b48cf,5,Perfect!!!,2018-08-29,True
d1c2619dd30b,2,"I'm trying to make the exchange request on the website, but the system unavailable message always appears. Product came with the wrong color.",2018-08-17,True
2ae327a1dadf,5,"Product delivered on time, very good quality, well packaged and packaged.",2018-08-22,True
42080692a454,5,I will only test the product after 09/07/2018,2018-08-24,True
3bed6bc2893e,1,Product did not meet my expectations. It is very fragile. I don't recommend it. It already arrived damaged.,2018-08-21,True
e5403f786256,5,"I was very satisfied with the entire process, from purchase to delivery. Very fast.",2018-08-25,True
71540d636652,4,Parts incompatible with the size of the ceiling finish arrived for installation. I had to scramble to get it installed.,2018-08-29,True
fc1d8637c026,1,"I'm waiting for the pair of paintings, as only the curtains were delivered!! After receiving it, I change my review!!!",2018-08-18,True
fc1d8637c026,1,"I'm waiting for the pair of paintings, as only the curtains were delivered!! After receiving it, I change my review!!!",2018-08-18,True
06ecc3d4006a,1,"I'm waiting for the pair of paintings, as only the curtains were delivered!! After receiving it, I change my review!!!",2018-08-18,True
ff8ee90ee317,5,Very responsible store and the smartphone is excellent!!!,2018-08-24,True
7f72a8900b3d,1,"Hello good afternoon
The series 2 doll didn't come, but series 3",2018-08-18,True
278cade00c52,5,Very fast delivery.,2018-08-24,True
5403528d987a,1,"Good evening, the product arrived defective, after an hour of use I noticed that one of the buttons was no longer on the watch (it came loose), very fragile, the AM LED is not lighting up, the numbers 7 and 8 light up together",2018-08-28,True
5411e9269501,4,"It could have arrived a little earlier, but it's okay!",2018-08-29,True
e7cc48a9daff,2,"The product was delivered on time, but one item was missing. I immediately contacted Lannister who told me to get in touch with you and get back to me. But so far nothing!",2018-08-21,True
e7cc48a9daff,2,"The product was delivered on time, but one item was missing. I immediately contacted Lannister who told me to get in touch with you and get back to me. But so far nothing!",2018-08-21,True
bcf3aa04becb,5,"Fast delivery, correct product, nothing to complain about.
Everything ok.",2018-08-19,True
e7cc48a9daff,1,I received the used product and am trying to exchange it but without success.,2018-08-15,True
e7cc48a9daff,1,I received the used product and am trying to exchange it but without success.,2018-08-15,True
0a407038cdb5,5,Top,2018-08-28,True
ae7d28dfad98,2,"I bought acuvue oasis lens + 6.00 and they delivered -6.00 (myopia)
On the website it is 8.00 which is the same as +6.00 (positive), if it had a negative sign I wouldn't have bought it.
Now I need to return it for exchange",2018-08-23,True
6f28f90ba66c,5,Excellent seller. I recommend.,2018-08-25,True
fb19ac22e32d,5,It's really original! It works great! Everything great!,2018-08-29,True
529bb9848662,5,Excellent seller and very fast delivery...,2018-08-28,True
595fac2a385a,5,I'm satisfied,2018-08-15,True
c2849941c090,5,"Lannister, it's a pleasure to do business with you. Thanks.",2018-08-18,True
aadff8848674,5,I am very satisfied and recommend it.,2018-08-30,True
18ab9bce7759,5,Thank you for the efficient return,2018-08-24,True
4025cbfac798,3,"I sent an email to Lannister, but he still hasn't responded, they gave a deadline of two business days which will end today.",2018-08-26,True
735b17533036,4,"very good, does what it promises.",2018-08-17,True
d59349a33fcb,5,"Super fast delivery ahead of schedule, very good product meets our needs",2018-08-16,True
d59349a33fcb,5,"Super fast delivery ahead of schedule, very good product meets our needs",2018-08-16,True
a8075470f960,1,Order with two products...delivered only 1,2018-08-22,True
2fa0dd76935b,1,Order with two products...delivered only 1,2018-08-22,True
700b2242828c,4,"The case seemed to be all black, but it's a cell phone case, without high expectations.",2018-08-15,True
349ce46a0e2e,4,"Thank you, the product arrived ahead of schedule and is very beautiful.",2018-08-28,True
e7cc48a9daff,5,"It arrived promptly, ahead of schedule.",2018-08-29,True
e59dd207c69d,1,"order placed and paid on 06/08/2018, and not yet delivered",2018-08-24,True
3fc3d637781e,5,He meets,2018-08-22,True
8f7ba3a21866,5,Delivered before deadline,2018-08-28,True
54ae1a64e9af,5,Great product and arrived in a short time,2018-08-14,True
964093075b68,5,"Arrived ahead of schedule, well packaged and as expected",2018-08-14,True
423b46d7ff81,5,Product delivered ahead of schedule.,2018-08-21,True
fbb72ae20973,2,SAC is rubbish,2018-08-22,True
fbb72ae20973,2,SAC is rubbish,2018-08-22,True
2343570575e2,5,excellent,2018-08-31,True
a1b35ee994b8,3,I expected greater compression.,2018-08-31,True
c9676685ee3a,3,I expected greater compression.,2018-08-31,True
c432f90fa332,5,The product arrived ahead of schedule.,2018-08-30,True
ca5c92396255,5,"Delivery ahead of schedule, product exactly as it is in the photo, of quality, I recommend it.",2018-08-24,True
2e83d1ea0a8e,4,product as requested,2018-08-25,True
72f78c618c8f,1,I RECEIVED THE WRONG PRODUCT. WHERE WHAT DID I BOUGHT?????,2018-08-21,True
c1617123e66d,5,"I liked the product, the deadline was accurate and the price was very good.
I always compared",2018-08-17,True
568c92362566,5,I really liked what I bought and the delivery was very fast!,2018-08-28,True
69523f67543f,4,"FAST DELIVERY, VERY BEAUTIFUL PRODUCT",2018-08-31,True
e1e0040c906c,1,"I bought one thing and received another, I've sent an email and so far no one has contacted me.",2018-08-16,True
72b253635b31,5,"The payment method was super easy, and the product arrived well before the expected date. I was very satisfied with the service provided.",2018-08-22,True
72b253635b31,5,"The payment method was super easy, and the product arrived well before the expected date. I was very satisfied with the service provided.",2018-08-22,True
f7ffa4d2418f,5,"Excellent quality, I loved it and recommend it!!",2018-08-23,True
5ab535a49436,4,Bom,2018-08-18,True
75c2b393dc9d,4,Everything ok with delivery and the product is of good quality,2018-08-28,True
0ecaf0629e5e,1,bom,2018-08-18,True
0ecaf0629e5e,1,bom,2018-08-18,True
7176cc4ccfa2,1,"I've always bought from Lannister and had no problems, but this time I didn't receive the product.",2018-08-25,True
1600dcf1cea8,4,Good quality product.,2018-08-16,True
b84520a57891,4,Good quality product.,2018-08-16,True
ff55834c0b32,4,Good quality product.,2018-08-16,True
3429d7e4892a,5,Very satisfied with my purchase!!!,2018-08-18,True
900c2341f3b4,5,"Product delivered on time, everything was perfect, I highly recommend it.",2018-08-25,True
19c91ef95d50,4,I LIKED,2018-08-21,True
d394d3021587,5,Product delivered before the agreed deadline.,2018-08-29,True
d394d3021587,5,Product delivered before the agreed deadline.,2018-08-29,True
bf666278787c,4,"great service, unfortunately the product is fragile, I recommend that you always have a spare. This purchase was exactly for this reason. We don't have any doorman in Brazil that works without causing problems",2018-08-25,True
ce9642db03ea,4,I received it correctly...,2018-08-14,True
261244fc4d01,5,Bom,2018-08-23,True
e82b2c6e34cf,3,Good product. I recommend. It arrived before the deadline.,2018-08-30,True
fa814ebf85f1,1,I bought 6 rugs and only received 4. Two are missing.,2018-08-24,True
d40ab3a40d37,1,I bought 6 rugs and only received 4. Two are missing.,2018-08-24,True
e5897f494af7,1,I bought 6 rugs and only received 4. Two are missing.,2018-08-24,True
e5897f494af7,1,I bought 6 rugs and only received 4. Two are missing.,2018-08-24,True
e5897f494af7,1,I bought 6 rugs and only received 4. Two are missing.,2018-08-24,True
4ed8030b4526,1,I bought 6 rugs and only received 4. Two are missing.,2018-08-24,True
93c902b021a9,1,"I didn't receive the product and for this reason I can't give an opinion. Even if you had received it, the delivery time is very long.",2018-08-30,True
d22458d14bfe,5,It arrived quickly and the product has a great finish. Beautiful.,2018-08-25,True
e5c969a4ba30,5,I recommend it to everyone,2018-08-25,True
1dff983bf867,5,"excellent store, I recommend it.",2018-08-26,True
688ad0169550,4,"Very good product, I'm just a little bothered by the noise that would make if I were lying on a mattress with plastic, probably because it's waterproof",2018-08-22,True
137b399a7678,5,"super fast delivery, everything ok",2018-08-28,True
4821fcfd5ac4,5,I LOVED!!!,2018-08-24,True
91c82ace62e0,5,Sensational,2018-08-22,True
981f6a96c09b,5,Very efficient store I will always buy from.,2018-08-31,True
e94df75b2e9a,5,"I loved the beautiful product, just as I expected.",2018-08-23,True
b9de40e43fcc,5,I will buy again!,2018-08-16,True
fbce4c4cb307,5,"For the price, it's more than great. The stitching and details are good, the size is good. They came in assorted colors and not repeated. They are comfortable to dry.",2018-08-17,True
42a2efd39155,5,delivery within contract,2018-08-22,True
dac3640f6d34,3,"The Product arrived damaged, I have already contacted you requesting an exchange. I can't rate it because they haven't gotten back to me yet!",2018-08-29,True
dbaee28f4ee6,4,very good product,2018-08-28,True
54bdcedc88ea,5,"Product properly sealed, everything ok.",2018-08-17,True
c7b8e643fca2,4,"I am more than impressed with the speed of delivery. I just think the packaging could be improved, the pens arrived loose in the box, which could be worrying.",2018-08-29,True
10f2ada0cff8,4,bought and received,2018-08-22,True
054515fd15bc,5,No problem,2018-08-24,True
9048cbd294fe,5,Received on time and product ok with the description on the website.,2018-08-25,True
313d98472cf2,5,"I highly recommend it, delivery on time!",2018-08-30,True
dbb67791e405,3,I will only know the quality when I use it.,2018-08-26,True
7d0b7e7fe3e9,5,EXCELLENT,2018-08-25,True
7d0b7e7fe3e9,5,EXCELLENT,2018-08-25,True
5a75c30c323b,5,The lamp is very beautiful and the service was perfect. I'm very satisfied.,2018-08-24,True
779559842fc1,3,It could be clearer in the dimension information.,2018-08-23,True
425db55cb3b0,5,I received it before the deadline,2018-08-29,True
425db55cb3b0,5,I received it before the deadline,2018-08-29,True
28bc7d95951d,4,arrived before the date,2018-08-30,True
a1013e8a0647,4,"Dear all, I received the product before the expected deadline. However, the popcorn maker didn't work. It gave off a burning smell and popped a corn of popcorn without popping. The voltage is correct. I ask for an exchange.",2018-08-15,True
8aa87bc5f305,5,"Excellent seller, delivery on time and very good product.",2018-08-18,True
2031ee6574c3,5,"Very good, sensational product, super fast delivery arrived ahead of schedule.

Congratulations.",2018-08-24,True
c4344f6de69a,2,I've been waiting for a while and the only message I received was that my order hadn't been shipped and then nothing.,2018-08-26,True
6db72cc3d861,5,Very good product,2018-08-18,True
a59fb60fddcc,5,HAPPY WITH DELIVERY,2018-08-14,True
8705c69d6378,2,"The merchandise did not come as ordered, definitely an error at the time of the conference and now
Q disorder",2018-08-24,True
8323a7adeb57,5,Everything as planned,2018-08-18,True
61d01171a378,1,I bought a bottle that was supposed to be thermal and there's nothing thermal in it,2018-08-23,True
